sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;meta-llama_Llama-3.1-70B-Instruct_correct_nll;meta-llama_Llama-3.1-70B-Instruct_incorrect_nll;meta-llama_Llama-3.1-70B-Instruct_certainty;meta-llama_Llama-3.1-70B-Instruct_decision
231.0;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Dabar jam ne egzaminai rūpi.;Dabar jam ne iki egzaminų.; ;;vlkk;;6.482412338256836;5.506990909576416;-0.9754214286804199;incorrect
232.0;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Šiandien žvejams ne raudės galvoje – laukia privatizavimo.;Šiandien žvejams ne iki raudžių – laukia privatizavimo.; ;;vlkk;;4.125039100646973;4.319894313812256;0.1948552131652832;correct
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Jiems šiandien ne šokiai rūpi.;Jiems šiandien ne iki šokių.; ;Changed the sentence to make it more different from the first one.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;4.727786064147949;4.614521026611328;-0.1132650375366211;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Man dabar ne jūsų problemos galvoje.;Man dabar ne iki jūsų problemų.; ;;internet;https://www.mazeikiai.lt › files › rekomendacijos;4.795523643493652;4.495747089385986;-0.299776554107666;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Šiandien studentams ne paskaitos rūpi – jie galvoja apie egzaminus.;Šiandien studentams ne iki paskaitų – jie galvoja apie egzaminus.; ;;ChatGPT;;3.18760347366333;3.1922872066497803;0.004683732986450195;correct
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Man šiandien ne kavos gerti norisi, o pailsėti.;Man šiandien ne iki kavos gerti, o pailsėti.; ;;ChatGPT;;4.09451961517334;4.5451130867004395;0.4505934715270996;correct
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Vaikams šiandien ne saldumynai galvoje – laukia pamokos.;Vaikams šiandien ne iki saldumynų – laukia pamokos.; ;;ChatGPT;;4.433691024780273;4.119177341461182;-0.3145136833190918;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Jiems dabar ne pokalbiai rūpi - reikia surasti sprendimą.;Jiems dabar ne iki pokalbių - reikia surasti sprendimą.; ;;ChatGPT;;3.946453094482422;3.8239755630493164;-0.12247753143310547;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Po visos dienos darbų darbuotojams ne biuro reikalai galvoje - norisi kuo greičiau grįžti namo ir pailsėti.;Po visos dienos darbų darbuotojams ne iki biuro reikalų - norisi kuo greičiau grįžti namo ir pailsėti.; ;;ChatGPT;;2.3893356323242188;2.256303310394287;-0.13303232192993164;incorrect
233.0;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Visiems buvo ne juokas galvoj.;Visiems buvo ne iki juoko.; ;;vlkk;;6.0103654861450195;6.5497283935546875;0.539362907409668;correct
234.0;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Remsimės spalio 17 dienos nutarimu.;Remsimės nutarimu iš spalio 17 dienos.; ;;vlkk;;4.458742141723633;4.495403289794922;0.03666114807128906;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Gavome Lietuvos Respublikos žemės ūkio ministerijos lapkričio 18 dienos pranešimą.;Gavome Lietuvos Respublikos žemės ūkio ministerijos pranešimą iš lapkričio 18 dienos.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.272456169128418;2.149906873703003;-0.12254929542541504;incorrect
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Atsisiuntėme Lietuvos banko spalio 7 dienos raštą.;Atsisiuntėme Lietuvos banko raštą iš spalio 7 dienos.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;3.134876012802124;2.896951198577881;-0.23792481422424316;incorrect
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Dabar perskaitysime svarbią lapkričio 10 dienos žinutę.;Dabar perskaitysime svarbią žinutę iš lapkričio 10 dienos.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.8690690994262695;2.8290364742279053;-0.04003262519836426;incorrect
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Perskaitėme spalio 20 dienos memorandumą, skirtą darbuotojams.;Perskaitėme memorandumą iš spalio 20 dienos, skirtą darbuotojams.; ;;ChatGPT;;2.932199478149414;3.2631072998046875;0.33090782165527344;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Susipažinome su rugsėjo 15 dienos ataskaita apie finansinę veiklą.;Susipažinome su ataskaita iš rugsėjo 15 dienos apie finansinę veiklą.; ;;ChatGPT;;2.6667392253875732;2.981175422668457;0.3144361972808838;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Jis vadovaujasi birželio 3 dienos direktyva, nustatančia naujas procedūras.;Jis vadovaujasi direktyva iš birželio 3 dienos, nustatančia naujas procedūras.; ;;ChatGPT;;3.5572926998138428;3.571476459503174;0.014183759689331055;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Šio klausimo nagrinėjimui remsimės oficialiu spalio 2 dienos dokumentu.;Šio klausimo nagrinėjimui remsimės oficialiu dokumentu iš spalio 2 dienos.; ;;ChatGPT;;3.0000696182250977;2.725196123123169;-0.2748734951019287;incorrect
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Gavome lapkričio 25 dienos pranešimą dėl pasikeitusių taisyklių.;Gavome pranešimą iš lapkričio 25 dienos dėl pasikeitusių taisyklių.; ;;ChatGPT;;2.6117005348205566;2.555403470993042;-0.05629706382751465;incorrect
235.0;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Reikia patikrinti kovo 5 dienos protokolą.;Reikia patikrinti protokolą iš kovo 5 dienos.; ;;vlkk;;3.3419697284698486;4.076889991760254;0.7349202632904053;correct
236.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Kiek turi pinigų?;Kiek pas tave pinigų?; ;;vlkk;;4.861047744750977;6.1019606590271;1.240912914276123;correct
237.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Kas turi klausimų?;Pas ką yra klausimų?; ;;vlkk;;4.473278999328613;5.443385124206543;0.9701061248779297;correct
238.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Neturiu laiko.;Pas mane nėra laiko.; ;;vlkk;;7.76990270614624;5.082061290740967;-2.6878414154052734;incorrect
239.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Jos gražūs plaukai.;Pas ją gražūs plaukai.; ;;vlkk;;4.393669605255127;5.726778507232666;1.333108901977539;correct
240.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Jai gimė sūnus.;Pas ją gimė sūnus.; ;;vlkk;;5.251108646392822;5.575799465179443;0.3246908187866211;correct
241.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Man pakilo temperatūra.;Pas mane pakilo temperatūra.; ;;vlkk;;6.607693672180176;6.605556964874268;-0.002136707305908203;incorrect
;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Aš turiu ne vieną gerą draugą.;Pas mane ne vienas geras draugas.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;2.6490626335144043;5.669970512390137;3.0209078788757324;correct
;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Kaimynui atsitiko avarija.;Pas kaimyną atsitiko avarija.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;6.122593402862549;4.758307933807373;-1.3642854690551758;incorrect
242.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Tavo negerai parašyta.;Pas tave negerai parašyta.; ;;vlkk;;6.718685626983643;7.212741851806641;0.49405622482299805;correct
243.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Čigonų įdomūs laidojimo papročiai.;Pas čigonus įdomūs laidojimo papročiai.; ;;vlkk;;3.2108654975891113;3.9803786277770996;0.7695131301879883;correct
244.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Varžovui neišlaikė nervai.;Pas varžovą neišlaikė nervai.; ;;vlkk;;5.194122314453125;4.906788349151611;-0.28733396530151367;incorrect
245.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Neseniai jam išoperavo apendiksą.;Neseniai pas jį išoperavo apendiksą.; ;;vlkk;;6.13321590423584;5.194981575012207;-0.9382343292236328;incorrect
246.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Pirma vieta atiteko Jonaičiui.;Pirma vieta pas Jonaitį.; ;;vlkk;;4.310690402984619;5.536062717437744;1.225372314453125;correct
247.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;1;atsiprašyti;Atsiprašyk mokytoją už įžeidimą.;Atsiprašyk pas mokytoją už įžeidimą.; ;;vlkk;;4.180055618286133;4.421417236328125;0.2413616180419922;correct
248.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;2;gauti;Iš ko gavai tą žurnalą?;Pas ką gavai tą žurnalą?; ;;vlkk;;4.139407634735107;5.781242370605469;1.6418347358703613;correct
249.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;3;imti;Jis paėmė iš manęs pieštuką.;Jis paėmė pas mane pieštuką.; ;;vlkk;;3.3358523845672607;4.289210796356201;0.9533584117889404;correct
250.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;4;įsigyti;Jis sakė įsigijęs tą knygą iš gatvės prekeivio.;Jis sakė įsigijęs tą knygą pas gatvės prekeivį.; ;;vlkk;;2.7490234375;3.281810998916626;0.532787561416626;correct
251.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;5;klausti;Paklausėme praeivį, kur galėtume užkąsti.;Paklausėme pas praeivį, kur galėtume užkąsti.; ;;vlkk;;3.2773830890655518;3.2360951900482178;-0.041287899017333984;incorrect
252.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;6;kreiptis;Informacijos kreipkitės į pavaduotoją.;Informacijos kreipkitės pas pavaduotoją.; ;;vlkk;;3.4257774353027344;4.302122116088867;0.8763446807861328;correct
253.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;7;pirkti;Pirkau iš jo dviratį.;Pirkau pas jį dviratį.; ;;vlkk;;5.650047779083252;4.978596210479736;-0.6714515686035156;incorrect
254.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;8;prašyti;Prašysiu direktorių, kad išleistų atostogų.;Prašysiu pas direktorių, kad išleistų atostogų.; ;;vlkk;;3.28463077545166;3.47495174407959;0.1903209686279297;correct
255.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;9;reikalauti;Pažymėjimo reikalaukite iš buhalterio.;Pažymėjimo reikalaukite pas buhalterį.; ;;vlkk;;3.6886696815490723;4.003698825836182;0.3150291442871094;correct
256.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;10;skambinti;Skambink pirmininkui iš ano kabineto.;Skambink pas pirmininką iš ano kabineto.; ;;vlkk;;5.222186088562012;5.740362644195557;0.5181765556335449;correct
257.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;11;skolintis;Teko skolintis pinigų iš draugės.;Teko skolintis pinigų pas draugę.; ;;vlkk;;4.491065502166748;5.928182125091553;1.4371166229248047;correct
258.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;12;skųstis;Skųsiuosi pačiam ministrui.;Skųsiuosi pas patį ministrą.; ;;vlkk;;4.240293025970459;4.083769798278809;-0.1565232276916504;incorrect
259.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;13;sužinoti;Tvarkaraštį sužinosiu iš draugės.;Tvarkaraštį sužinosiu pas draugę.; ;;vlkk;;3.81365704536438;4.257570743560791;0.44391369819641113;correct
260.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;14;šauktis;Susirgęs šaukis daktaro.;Susirgęs šaukis pas daktarą.; ;;vlkk;;5.48417329788208;4.976009368896484;-0.5081639289855957;incorrect
261.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;15;teirautis;Dėl kelialapio teiraukitės vedėjos.;Dėl kelialapio teiraukitės pas vedėją.; ;;vlkk;;3.3531861305236816;3.152601718902588;-0.20058441162109375;incorrect
262.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;16;vogti;Iš kaimynų pavogė arklį.;Pas kaimynus pavogė arklį.; ;;vlkk;;3.2232351303100586;5.352005958557129;2.1287708282470703;correct
263.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai išduodami su parašu.;Dokumentai išduodami po parašu.; ;;vlkk;;3.9820332527160645;4.0745110511779785;0.09247779846191406;correct
264.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Kiek jis jau laikomas areštuotas?;Kiek jis jau laikomas po areštu?; ;;vlkk;;4.846506118774414;5.446441650390625;0.5999355316162109;correct
265.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Čia stovi įrenginiai su įtampa.;Čia stovi įrenginiai po įtampa.; ;;vlkk;;4.527352333068848;4.6867499351501465;0.15939760208129883;correct
266.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Su kokia rubrika dėsime šį straipsnį?;Po kokia rubrika dėsime šį straipsnį?; ;;vlkk;;3.351114273071289;4.05769681930542;0.7065825462341309;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai patvirtinami notaro antspaudu.;Dokumentai patvirtinami po notaro antspaudu.; ;;ChatGPT;;3.1921660900115967;4.097831726074219;0.9056656360626221;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Knyga buvo parašyta remiantis archyvine medžiaga.;Knyga buvo parašyta po archyvine medžiaga.; ;;ChatGPT;;2.3810203075408936;3.4787299633026123;1.0977096557617188;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Straipsnis publikuotas laikantis redakcijos nustatytų gairių ir rekomendacijų.;Straipsnis publikuotas po redakcijos nustatytų gairių ir rekomendacijų.; ;;ChatGPT;;2.2986090183258057;2.214702606201172;-0.08390641212463379;incorrect
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Ji pasirašė šią sutartį su teisininkų patikrintu tekstu.;Ji pasirašė šią sutartį po teisininkų patikrintu tekstu.; ;;ChatGPT;;3.736011028289795;3.9661753177642822;0.2301642894744873;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Paraiška pateikta su visais privalomais dokumentais ir liudijimais.;Paraiška pateikta po visais privalomais dokumentais ir liudijimais.; ;;ChatGPT;;3.0192596912384033;3.65490460395813;0.6356449127197266;correct
267.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Laivas plaukioja su Lietuvos vėliava.;Laivas plaukioja po Lietuvos vėliava.; ;;vlkk;;3.152085065841675;3.1898484230041504;0.037763357162475586;correct
268.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Nusikaltimas padarytas sunkinančiomis aplinkybėmis.;Nusikaltimas padarytas prie sunkinančių aplinkybių.; ;;vlkk;;3.0107269287109375;3.4318430423736572;0.4211161136627197;correct
269.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used to express conditions of an action in certain phrases.;2;prie uždarų durų;Posėdis vyko už uždarų durų.;Posėdis vyko prie uždarų durų.; ;;vlkk;;3.1025257110595703;3.0091638565063477;-0.09336185455322266;incorrect
270.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Susirgus gripu reikia gulėti.;Prie gripo reikia gulėti.; ;;vlkk;;5.3808159828186035;4.858004570007324;-0.5228114128112793;incorrect
271.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;4;prie (kokių) norų;Ir geriausių norų turėdamas negalėsiu tavęs pasitikti.;Ir prie geriausių norų negalėsiu tavęs pasitikti.; ;;vlkk;;2.9455626010894775;3.7424588203430176;0.79689621925354;correct
272.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;5;prie progos;Progai pasitaikius aplankykite šią parodą.;Prie progos aplankykite šią parodą.; ;;vlkk;;5.293688774108887;4.964835166931152;-0.3288536071777344;incorrect
273.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Sunku dirbti tokiomis sąlygomis.;Sunku dirbti prie tokių sąlygų.; ;Changed 'esamų' to 'tokių'.;vlkk;;4.851962566375732;4.074868679046631;-0.7770938873291016;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Susidarius nepalankioms oro sąlygoms, renginys gali būti atšauktas.;Prie nepalankių oro sąlygų renginys gali būti atšauktas.; ;;ChatGPT;;2.8712308406829834;2.8633787631988525;-0.00785207748413086;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Sergant sunkiomis ligomis, pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.;Prie sunkių ligų pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.; ;;ChatGPT;;3.2261250019073486;2.6342015266418457;-0.5919234752655029;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Susidarius kritinėms aplinkybėms, policija turėjo imtis papildomų saugumo priemonių.;Prie kritinių aplinkybių policija turėjo imtis papildomų saugumo priemonių.; ;;ChatGPT;;1.8865954875946045;2.283106565475464;0.3965110778808594;correct
274.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;7;prie (kokios) temperatūros;Aukštoje temperatūroje ši medžiaga lydosi.;Prie aukštos temperatūros ši medžiaga lydosi.; ;;vlkk;;3.1150383949279785;3.589092969894409;0.47405457496643066;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Reagentai maišomi proporcija vienas su keturiais.;Reagentai maišomi proporcija vienas prie keturių.; ;;ChatGPT;;4.796166896820068;4.364844799041748;-0.4313220977783203;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Valiuta konvertuojama kursu trys į penkis.;Valiuta konvertuojama kursu trys prie penkių.; ;;ChatGPT;;4.776094436645508;4.077454566955566;-0.6986398696899414;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sudedamosios dalys sumaišomos santykiu trys su septyniais.;Sudedamosios dalys sumaišomos santykiu trys prie septynių.; ;;ChatGPT;;4.0863261222839355;4.300145149230957;0.21381902694702148;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tirpalo dalys sujungiamos proporcija keturi su vienuolika.;Tirpalo dalys sujungiamos proporcija keturi prie vienuolikos.; ;;ChatGPT;;4.771792411804199;4.654126167297363;-0.11766624450683594;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sultys paruoštos maišant koncentratą santykiu vienas su dešimt.;Sultys paruoštos maišant koncentratą santykiu vienas prie dešimties.; ;;ChatGPT;;3.8231852054595947;3.763990640640259;-0.05919456481933594;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt su vienu.;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt prie vieno.; ;;ChatGPT;;1.918115496635437;1.8197039365768433;-0.09841156005859375;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Produktai maišomi dalimis penki su septyniais, kad gautųsi tinkama tekstūra.;Produktai maišomi dalimis penki prie septynių, kad gautųsi tinkama tekstūra.; ;;ChatGPT;;3.42465877532959;3.552302598953247;0.12764382362365723;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Naujas valiutos kursas nustatytas santykiu vienas su aštuoniais.;Naujas valiutos kursas nustatytas santykiu vienas prie aštuonių.; ;;ChatGPT;;2.885951042175293;2.854151725769043;-0.03179931640625;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi su šešiais.;Tyrime gauta duomenų imtis, kurioje vyrai ir moterys pasiskirstė santykiu keturi prie šešių.; ;;ChatGPT;;2.9086570739746094;2.9852383136749268;0.07658123970031738;correct
275.0;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Pinigai bus keičiami santykiu vienas už šimtą.;Pinigai bus keičiami santykiu vienas prie šimto.; ;;vlkk;;4.062699317932129;4.166752815246582;0.10405349731445312;correct
276.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Teko atsiprašyti draugą.;Teko atsiprašyti prieš draugą.; ;;vlkk;;5.735321044921875;4.78664493560791;-0.9486761093139648;incorrect
277.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Kaktusai atsparūs sausroms.;Kaktusai atsparūs prieš sausras.; ;;vlkk;;4.832542419433594;4.585691452026367;-0.24685096740722656;incorrect
278.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Ginsimės nuo visų, kurie mus puls.;Ginsimės prieš visus, kurie mus puls.; ;;vlkk;;4.769635200500488;4.6312127113342285;-0.13842248916625977;incorrect
279.0;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Jis ilgai jautė neapykantą tikram broliui.;Jis ilgai jautė neapykantą prieš tikrą brolį.; ;;vlkk;;4.337545394897461;3.7239084243774414;-0.6136369705200195;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;1;atsiprašyti (prieš ką);Vaikai atsiprašo mokytojos, kad triukšmavo per pamoką.;Vaikai atsiprašo prieš mokytoją, kad triukšmavo per pamoką.; ;;ChatGPT;;2.7263715267181396;2.7439310550689697;0.017559528350830078;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;2;atsparus (prieš ką);Ši medžiaga atspari rūdims.;Ši medžiaga atspari prieš rūdis.; ;;ChatGPT;;4.662150859832764;4.272730350494385;-0.3894205093383789;incorrect
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;3;gintis (prieš ką);Sportininkas gynėsi nuo stipraus varžovo smūgių.;Sportininkas gynėsi prieš stipraus varžovo smūgius.; ;;ChatGPT;;3.340604066848755;3.5957632064819336;0.2551591396331787;correct
;2;Use of Prepositions;15;4.9 Prieš;1;4.9.1. Prieš should not be used to express the object of an action with certain words.;4;neapykanta (prieš ką);Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą jam.;Pamilusi vokiečių riterį Kelerį kunigaikštytė atstumia Skirgailą ir jaučia neapykantą prieš jį.; ;;internet;https://www.kurstoti.lt/s/13594/dazniausios-sintakses-sakiniu-sandaros-klaidos-abiturientu-vbe-rasiniuose;3.2588798999786377;3.007519245147705;-0.2513606548309326;incorrect
