sentence_number;phenomenon_type_number;phenomenon_type;linguistic_phenomenon_number;linguistic_phenomenon;error_name_number;error_name;problem_source_number;problem_source;correct_sentence;incorrect_sentence;note_exception;note;origin_of_the_sentence;search_source;google_gemma-3-12b-pt_correct_nll;google_gemma-3-12b-pt_incorrect_nll;google_gemma-3-12b-pt_certainty;google_gemma-3-12b-pt_decision
220.0;2;Use of Prepositions;8;4.2 Apie;1;4.2.1 Apie should not be used to express the object of an action with certain words.;4;skųstis (apie ką);Gauname nemaža skundų dėl duonos kokybės.;Gauname nemaža skundų apie duonos kokybę.; ;;vlkk;;4.408914566040039;4.034318923950195;-0.37459564208984375;incorrect
221.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;1;atsiliepti (į ką);Nemiga visada neigiamai atsiliepia darbingumui.;Nemiga visada neigiamai atsiliepia į darbingumą.; ;;vlkk;;4.474442005157471;4.068426609039307;-0.40601539611816406;incorrect
222.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;2;daryti įtaką (į ką);Tėvų elgesys visada daro įtaką vaikams.;Tėvų elgesys visada daro įtaką į vaikus.; ;;vlkk;;2.313401699066162;2.7849128246307373;0.4715111255645752;correct
223.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;3;daryti poveikį (į ką);Aptarė naujų vaistų poveikį organizmui.;Aptarė naujų vaistų poveikį į organizmą.; ;;vlkk;;4.380085468292236;3.833185911178589;-0.5468995571136475;incorrect
224.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;4;daryti spaudimą (į ką);Jie darė spaudimą mūsų darbuotojams.;Jie darė spaudimą į mūsų darbuotojus.; ;;vlkk;;3.5939598083496094;3.4615373611450195;-0.13242244720458984;incorrect
225.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;5;įsimylėti (į ką);Visi mokiniai įsimylėję naująjį mokytoją.;Visi mokiniai įsimylėję į naująjį mokytoją.; ;;vlkk;;2.904212474822998;2.8925423622131348;-0.011670112609863281;incorrect
226.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;6;nurodyti (į ką);Vadovas nurodė keletą darbo trūkumų.;Vadovas nurodė į keletą darbo trūkumų.; ;;vlkk;;3.654026746749878;3.6243019104003906;-0.029724836349487305;incorrect
227.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;7;skirti dėmesį (į ką);Skirkite daugiau dėmesio ligų profilaktikai.;Skirkite daugiau dėmesio į ligų profilaktiką.; ;;vlkk;;3.866533041000366;3.6173384189605713;-0.24919462203979492;incorrect
228.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;8;veikti (į ką);Orai labai veikia žmonių nuotaikas.;Orai labai veikia į žmonių nuotaikas.; ;;vlkk;;4.663847923278809;4.258628845214844;-0.40521907806396484;incorrect
229.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;9;žaisti (į ką);Žaiskime karą arba futbolą.;Žaiskime į karą arba į futbolą.; ;;vlkk;;5.280832767486572;4.716297149658203;-0.5645356178283691;incorrect
230.0;2;Use of Prepositions;9;4.3 Į;1;4.3.1 Į should not be used to express the object of an action with certain words.;9;žaisti (į ką);Užteks žaisti slėpynes.;Užteks žaisti į slėpynes.; ;;vlkk;;3.1671149730682373;3.289903402328491;0.1227884292602539;correct
231.0;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Dabar jam ne egzaminai rūpi.;Dabar jam ne iki egzaminų.; ;;vlkk;;5.804933547973633;4.5897088050842285;-1.2152247428894043;incorrect
232.0;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Šiandien žvejams ne raudės galvoje – laukia privatizavimo.;Šiandien žvejams ne iki raudžių – laukia privatizavimo.; ;;vlkk;;4.471819877624512;4.45326566696167;-0.018554210662841797;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Jiems šiandien ne šokiai rūpi.;Jiems šiandien ne iki šokių.; ;Changed the sentence to make it more different from the first one.;internet;https://alytus.lt/uploads/documents/files/LT/savivaldybes-administracija/administracine-informacija/kalbos%20taisyklingumas/Administracinės%20kalbos%20atmintinė%202019%2002%2018.pdf;4.909905910491943;4.807203769683838;-0.10270214080810547;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Man dabar ne jūsų problemos galvoje.;Man dabar ne iki jūsų problemų.; ;;internet;https://www.mazeikiai.lt › files › rekomendacijos;5.160634994506836;4.7721333503723145;-0.3885016441345215;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Šiandien studentams ne paskaitos rūpi – jie galvoja apie egzaminus.;Šiandien studentams ne iki paskaitų – jie galvoja apie egzaminus.; ;;ChatGPT;;3.20121431350708;3.140171766281128;-0.06104254722595215;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Man šiandien ne kavos gerti norisi, o pailsėti.;Man šiandien ne iki kavos gerti, o pailsėti.; ;;ChatGPT;;3.882289171218872;4.40058708190918;0.5182979106903076;correct
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Vaikams šiandien ne saldumynai galvoje – laukia pamokos.;Vaikams šiandien ne iki saldumynų – laukia pamokos.; ;;ChatGPT;;3.4115564823150635;3.068392276763916;-0.34316420555114746;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Jiems dabar ne pokalbiai rūpi - reikia surasti sprendimą.;Jiems dabar ne iki pokalbių - reikia surasti sprendimą.; ;;ChatGPT;;4.063783168792725;3.7828733921051025;-0.28090977668762207;incorrect
;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Po visos dienos darbų darbuotojams ne biuro reikalai galvoje - norisi kuo greičiau grįžti namo ir pailsėti.;Po visos dienos darbų darbuotojams ne iki biuro reikalų - norisi kuo greičiau grįžti namo ir pailsėti.; ;;ChatGPT;;2.592918634414673;2.3779444694519043;-0.21497416496276855;incorrect
233.0;2;Use of Prepositions;10;4.4 Iki;1;4.4.1 Iki should not be used to express a state in an impersonal sentence.;1;;Visiems buvo ne juokas galvoj.;Visiems buvo ne iki juoko.; ;;vlkk;;5.263777732849121;4.380525588989258;-0.8832521438598633;incorrect
234.0;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Remsimės spalio 17 dienos nutarimu.;Remsimės nutarimu iš spalio 17 dienos.; ;;vlkk;;4.912913799285889;4.2224907875061035;-0.6904230117797852;incorrect
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Gavome Lietuvos Respublikos žemės ūkio ministerijos lapkričio 18 dienos pranešimą.;Gavome Lietuvos Respublikos žemės ūkio ministerijos pranešimą iš lapkričio 18 dienos.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.3201212882995605;2.460275888442993;0.14015460014343262;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Atsisiuntėme Lietuvos banko spalio 7 dienos raštą.;Atsisiuntėme Lietuvos banko raštą iš spalio 7 dienos.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.8000271320343018;2.8727588653564453;0.07273173332214355;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Dabar perskaitysime svarbią lapkričio 10 dienos žinutę.;Dabar perskaitysime svarbią žinutę iš lapkričio 10 dienos.; ;;corpus;http://tekstynas.vdu.lt/tekstynas/search.all;2.7089998722076416;2.7217705249786377;0.012770652770996094;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Perskaitėme spalio 20 dienos memorandumą, skirtą darbuotojams.;Perskaitėme memorandumą iš spalio 20 dienos, skirtą darbuotojams.; ;;ChatGPT;;3.1142685413360596;3.2298924922943115;0.11562395095825195;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Susipažinome su rugsėjo 15 dienos ataskaita apie finansinę veiklą.;Susipažinome su ataskaita iš rugsėjo 15 dienos apie finansinę veiklą.; ;;ChatGPT;;2.8086960315704346;3.083422899246216;0.27472686767578125;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Jis vadovaujasi birželio 3 dienos direktyva, nustatančia naujas procedūras.;Jis vadovaujasi direktyva iš birželio 3 dienos, nustatančia naujas procedūras.; ;;ChatGPT;;3.0644993782043457;3.3579978942871094;0.29349851608276367;correct
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Šio klausimo nagrinėjimui remsimės oficialiu spalio 2 dienos dokumentu.;Šio klausimo nagrinėjimui remsimės oficialiu dokumentu iš spalio 2 dienos.; ;;ChatGPT;;3.1920762062072754;3.1877479553222656;-0.004328250885009766;incorrect
;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Gavome lapkričio 25 dienos pranešimą dėl pasikeitusių taisyklių.;Gavome pranešimą iš lapkričio 25 dienos dėl pasikeitusių taisyklių.; ;;ChatGPT;;2.8554437160491943;2.837857246398926;-0.017586469650268555;incorrect
235.0;2;Use of Prepositions;11;4.5 Iš;1;4.5.1 Iš should not be used with certain words to indicate the date of writing.;1;;Reikia patikrinti kovo 5 dienos protokolą.;Reikia patikrinti protokolą iš kovo 5 dienos.; ;;vlkk;;3.760925769805908;3.6968071460723877;-0.06411862373352051;incorrect
236.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Kiek turi pinigų?;Kiek pas tave pinigų?; ;;vlkk;;4.415027618408203;4.1544270515441895;-0.26060056686401367;incorrect
237.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Kas turi klausimų?;Pas ką yra klausimų?; ;;vlkk;;6.792200565338135;7.6510210037231445;0.8588204383850098;correct
238.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Neturiu laiko.;Pas mane nėra laiko.; ;;vlkk;;5.5753397941589355;7.809220314025879;2.2338805198669434;correct
239.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Jos gražūs plaukai.;Pas ją gražūs plaukai.; ;;vlkk;;5.885962963104248;6.135850429534912;0.24988746643066406;correct
240.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Jai gimė sūnus.;Pas ją gimė sūnus.; ;;vlkk;;7.726626873016357;6.1529717445373535;-1.573655128479004;incorrect
241.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Man pakilo temperatūra.;Pas mane pakilo temperatūra.; ;;vlkk;;7.857625484466553;6.116753101348877;-1.7408723831176758;incorrect
;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Aš turiu ne vieną gerą draugą.;Pas mane ne vienas geras draugas.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;2.8782196044921875;4.912482261657715;2.0342626571655273;correct
;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Kaimynui atsitiko avarija.;Pas kaimyną atsitiko avarija.; ;;internet;https://www.nsa.smsm.lt/wp-content/uploads/2025/07/VERTINIMO-GAIRES-2022-koreguotos.pdf;3.3562612533569336;4.223771095275879;0.8675098419189453;correct
242.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Tavo negerai parašyta.;Pas tave negerai parašyta.; ;;vlkk;;4.725392818450928;6.0266242027282715;1.3012313842773438;correct
243.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Čigonų įdomūs laidojimo papročiai.;Pas čigonus įdomūs laidojimo papročiai.; ;;vlkk;;4.1638875007629395;4.920746803283691;0.756859302520752;correct
244.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Varžovui neišlaikė nervai.;Pas varžovą neišlaikė nervai.; ;;vlkk;;4.97409200668335;6.125910758972168;1.1518187522888184;correct
245.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Neseniai jam išoperavo apendiksą.;Neseniai pas jį išoperavo apendiksą.; ;;vlkk;;4.682717323303223;4.4567437171936035;-0.22597360610961914;incorrect
246.0;2;Use of Prepositions;12;4.6 Pas;1;4.6.1 Pas should not be used to indicate ownership, belonging, or possession.;1;;Pirma vieta atiteko Jonaičiui.;Pirma vieta pas Jonaitį.; ;;vlkk;;4.46911096572876;5.589148998260498;1.1200380325317383;correct
247.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;1;atsiprašyti;Atsiprašyk mokytoją už įžeidimą.;Atsiprašyk pas mokytoją už įžeidimą.; ;;vlkk;;3.8130288124084473;3.6514694690704346;-0.1615593433380127;incorrect
248.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;2;gauti;Iš ko gavai tą žurnalą?;Pas ką gavai tą žurnalą?; ;;vlkk;;4.475205898284912;6.304983139038086;1.8297772407531738;correct
249.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;3;imti;Jis paėmė iš manęs pieštuką.;Jis paėmė pas mane pieštuką.; ;;vlkk;;3.5539727210998535;4.258071422576904;0.7040987014770508;correct
250.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;4;įsigyti;Jis sakė įsigijęs tą knygą iš gatvės prekeivio.;Jis sakė įsigijęs tą knygą pas gatvės prekeivį.; ;;vlkk;;3.1253440380096436;3.7422473430633545;0.6169033050537109;correct
251.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;5;klausti;Paklausėme praeivį, kur galėtume užkąsti.;Paklausėme pas praeivį, kur galėtume užkąsti.; ;;vlkk;;3.844257354736328;3.69524884223938;-0.14900851249694824;incorrect
252.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;6;kreiptis;Informacijos kreipkitės į pavaduotoją.;Informacijos kreipkitės pas pavaduotoją.; ;;vlkk;;4.286214828491211;4.360254764556885;0.07403993606567383;correct
253.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;7;pirkti;Pirkau iš jo dviratį.;Pirkau pas jį dviratį.; ;;vlkk;;4.629022121429443;3.8047807216644287;-0.8242413997650146;incorrect
254.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;8;prašyti;Prašysiu direktorių, kad išleistų atostogų.;Prašysiu pas direktorių, kad išleistų atostogų.; ;;vlkk;;3.1276280879974365;3.0762503147125244;-0.05137777328491211;incorrect
255.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;9;reikalauti;Pažymėjimo reikalaukite iš buhalterio.;Pažymėjimo reikalaukite pas buhalterį.; ;;vlkk;;3.464599609375;3.560603141784668;0.09600353240966797;correct
256.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;10;skambinti;Skambink pirmininkui iš ano kabineto.;Skambink pas pirmininką iš ano kabineto.; ;;vlkk;;5.0275468826293945;4.799332618713379;-0.22821426391601562;incorrect
257.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;11;skolintis;Teko skolintis pinigų iš draugės.;Teko skolintis pinigų pas draugę.; ;;vlkk;;4.66435432434082;4.672524452209473;0.008170127868652344;correct
258.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;12;skųstis;Skųsiuosi pačiam ministrui.;Skųsiuosi pas patį ministrą.; ;;vlkk;;4.9498701095581055;4.758114814758301;-0.1917552947998047;incorrect
259.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;13;sužinoti;Tvarkaraštį sužinosiu iš draugės.;Tvarkaraštį sužinosiu pas draugę.; ;;vlkk;;4.229659080505371;4.1068501472473145;-0.12280893325805664;incorrect
260.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;14;šauktis;Susirgęs šaukis daktaro.;Susirgęs šaukis pas daktarą.; ;;vlkk;;5.483150482177734;4.6877312660217285;-0.7954192161560059;incorrect
261.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;15;teirautis;Dėl kelialapio teiraukitės vedėjos.;Dėl kelialapio teiraukitės pas vedėją.; ;;vlkk;;3.715742826461792;3.3345558643341064;-0.38118696212768555;incorrect
262.0;2;Use of Prepositions;12;4.6 Pas;2;4.6.2 Pas should not be used to express the recipient or source of an action, not related to location, with verbs.;16;vogti;Iš kaimynų pavogė arklį.;Pas kaimynus pavogė arklį.; ;;vlkk;;3.1404168605804443;5.024927616119385;1.8845107555389404;correct
263.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai išduodami su parašu.;Dokumentai išduodami po parašu.; ;;vlkk;;4.54124641418457;4.174808025360107;-0.3664383888244629;incorrect
264.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Kiek jis jau laikomas areštuotas?;Kiek jis jau laikomas po areštu?; ;;vlkk;;5.043878555297852;4.341013431549072;-0.7028651237487793;incorrect
265.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Čia stovi įrenginiai su įtampa.;Čia stovi įrenginiai po įtampa.; ;;vlkk;;4.488022327423096;4.228579044342041;-0.2594432830810547;incorrect
266.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Su kokia rubrika dėsime šį straipsnį?;Po kokia rubrika dėsime šį straipsnį?; ;;vlkk;;4.078993797302246;4.461594581604004;0.3826007843017578;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Dokumentai patvirtinami notaro antspaudu.;Dokumentai patvirtinami po notaro antspaudu.; ;;ChatGPT;;3.205310344696045;3.4386937618255615;0.2333834171295166;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Knyga buvo parašyta remiantis archyvine medžiaga.;Knyga buvo parašyta po archyvine medžiaga.; ;;ChatGPT;;2.460435390472412;3.4654529094696045;1.0050175189971924;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Straipsnis publikuotas laikantis redakcijos nustatytų gairių ir rekomendacijų.;Straipsnis publikuotas po redakcijos nustatytų gairių ir rekomendacijų.; ;;ChatGPT;;2.9374849796295166;2.974884271621704;0.0373992919921875;correct
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Ji pasirašė šią sutartį su teisininkų patikrintu tekstu.;Ji pasirašė šią sutartį po teisininkų patikrintu tekstu.; ;;ChatGPT;;3.6608474254608154;3.5158591270446777;-0.1449882984161377;incorrect
;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Paraiška pateikta su visais privalomais dokumentais ir liudijimais.;Paraiška pateikta po visais privalomais dokumentais ir liudijimais.; ;;ChatGPT;;2.7285897731781006;3.3927855491638184;0.6641957759857178;correct
267.0;2;Use of Prepositions;13;4.7 Po;1;4.7.1 Po (with the instrumental case) should not be used to express the mode or basis of an action.;1;;Laivas plaukioja su Lietuvos vėliava.;Laivas plaukioja po Lietuvos vėliava.; ;;vlkk;;3.681708335876465;3.44793701171875;-0.23377132415771484;incorrect
268.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Nusikaltimas padarytas sunkinančiomis aplinkybėmis.;Nusikaltimas padarytas prie sunkinančių aplinkybių.; ;;vlkk;;3.2044155597686768;3.356686592102051;0.15227103233337402;correct
269.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used to express conditions of an action in certain phrases.;2;prie uždarų durų;Posėdis vyko už uždarų durų.;Posėdis vyko prie uždarų durų.; ;;vlkk;;3.5515453815460205;3.438084840774536;-0.11346054077148438;incorrect
270.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Susirgus gripu reikia gulėti.;Prie gripo reikia gulėti.; ;;vlkk;;4.845095157623291;6.117549896240234;1.2724547386169434;correct
271.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;4;prie (kokių) norų;Ir geriausių norų turėdamas negalėsiu tavęs pasitikti.;Ir prie geriausių norų negalėsiu tavęs pasitikti.; ;;vlkk;;3.4434502124786377;4.002839088439941;0.5593888759613037;correct
272.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;5;prie progos;Progai pasitaikius aplankykite šią parodą.;Prie progos aplankykite šią parodą.; ;;vlkk;;4.818985462188721;4.171700477600098;-0.647284984588623;incorrect
273.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Sunku dirbti tokiomis sąlygomis.;Sunku dirbti prie tokių sąlygų.; ;Changed 'esamų' to 'tokių'.;vlkk;;3.5328755378723145;3.357692241668701;-0.17518329620361328;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;6;prie (kokių) sąlygų;Susidarius nepalankioms oro sąlygoms, renginys gali būti atšauktas.;Prie nepalankių oro sąlygų renginys gali būti atšauktas.; ;;ChatGPT;;2.258713483810425;2.4020187854766846;0.14330530166625977;correct
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;3;prie ligos;Sergant sunkiomis ligomis, pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.;Prie sunkių ligų pacientams rekomenduojama visiška ramybė ir nuolatinė priežiūra.; ;;ChatGPT;;3.0896403789520264;2.6610982418060303;-0.4285421371459961;incorrect
;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;1;prie (kokių) aplinkybių;Susidarius kritinėms aplinkybėms, policija turėjo imtis papildomų saugumo priemonių.;Prie kritinių aplinkybių policija turėjo imtis papildomų saugumo priemonių.; ;;ChatGPT;;2.2696385383605957;2.791660785675049;0.5220222473144531;correct
274.0;2;Use of Prepositions;14;4.8 Prie;1;4.8.1 Prie should not be used  to express conditions of an action in certain phrases.;7;prie (kokios) temperatūros;Aukštoje temperatūroje ši medžiaga lydosi.;Prie aukštos temperatūros ši medžiaga lydosi.; ;;vlkk;;3.4975972175598145;3.808826446533203;0.31122922897338867;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Reagentai maišomi proporcija vienas su keturiais.;Reagentai maišomi proporcija vienas prie keturių.; ;;ChatGPT;;4.314198017120361;4.338834762573242;0.02463674545288086;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Valiuta konvertuojama kursu trys į penkis.;Valiuta konvertuojama kursu trys prie penkių.; ;;ChatGPT;;4.564295291900635;4.185602188110352;-0.3786931037902832;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sudedamosios dalys sumaišomos santykiu trys su septyniais.;Sudedamosios dalys sumaišomos santykiu trys prie septynių.; ;;ChatGPT;;2.920966386795044;3.0997893810272217;0.17882299423217773;correct
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Tirpalo dalys sujungiamos proporcija keturi su vienuolika.;Tirpalo dalys sujungiamos proporcija keturi prie vienuolikos.; ;;ChatGPT;;5.2377753257751465;4.963099956512451;-0.2746753692626953;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Sultys paruoštos maišant koncentratą santykiu vienas su dešimt.;Sultys paruoštos maišant koncentratą santykiu vienas prie dešimties.; ;;ChatGPT;;3.6734421253204346;3.4551687240600586;-0.21827340126037598;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt su vienu.;Studentų ir dėstytojų skaičius universitete yra santykiu dvidešimt prie vieno.; ;;ChatGPT;;2.876267671585083;2.767810583114624;-0.10845708847045898;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Produktai maišomi dalimis penki su septyniais, kad gautųsi tinkama tekstūra.;Produktai maišomi dalimis penki prie septynių, kad gautųsi tinkama tekstūra.; ;;ChatGPT;;3.5378472805023193;3.346406936645508;-0.19144034385681152;incorrect
;2;Use of Prepositions;14;4.8 Prie;2;4.8.2 Prie should not be used to express exchange ratios/conversion rates.;1;;Naujas valiutos kursas nustatytas santykiu vienas su aštuoniais.;Naujas valiutos kursas nustatytas santykiu vienas prie aštuonių.; ;;ChatGPT;;3.2060437202453613;3.3462278842926025;0.1401841640472412;correct
